2025-02-20 20:16:23.121Z | Game Event          | Throwable      | MAŁGORZATA ROZENEK () has been flashed by Dedicated Server (ID_Dedicated) using a flashbang grenade.
2025-02-20 20:16:23.121Z | Game Event          | Throwable      | MAŁGORZATA ROZENEK () has been blinded by Dedicated Server (ID_Dedicated) using a flashbang grenade.
2025-02-20 20:16:29.039Z | Kill                | Class change   | Howler (), playing as Chaos Insurgency Rifleman, has been killed by Tommy () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by Tommy with GunCrossvec to the 'Headshot' hitbox.
2025-02-20 20:16:31.508Z | Kill                | Class change   | KOMAR!!! (), playing as Chaos Insurgency Marauder, has been killed by Toperz () playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (Toperz).
2025-02-20 20:16:31.567Z | Game Event          | Throwable      | Horace The Husky () threw GrenadeFlash.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Mao Yem () has been deafened by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Mao Yem () has been flashed by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | ArashiNek00 () has been blinded by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Gasiaja () has been deafened by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Gasiaja () has been flashed by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Gasiaja () has been blinded by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:34.383Z | Game Event          | Throwable      | Toperz () has been blinded by Horace The Husky () using a flashbang grenade.
2025-02-20 20:16:35.691Z | Kill                | Class change   | ArashiNek00 (), playing as SCP-049-2, has been killed by Horace The Husky () playing as: Nine-Tailed Fox Sergeant. Specific death reason: Shot by Horace The Husky with GunE11SR to the 'Body' hitbox.
2025-02-20 20:16:38.706Z | Kill                | Class change   | Tommy (), playing as Chaos Insurgency Repressor, has been killed by adaś () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by adaś with GunLogicer to the 'Body' hitbox.
2025-02-20 20:16:39.818Z | Kill                | Class change   | Cavarano (), playing as SCP-049-2, has been killed by adaś () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by adaś with GunLogicer to the 'Body' hitbox.
2025-02-20 20:16:41.648Z | Kill                | Class change   | adaś (), playing as Chaos Insurgency Repressor, has been killed by Toperz () playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (Toperz).
2025-02-20 20:16:44.592Z | Connection update   | Networking     | Vyaatu () disconnected from IP address . Last class: Destroyed.
2025-02-20 20:16:44.608Z | Kill                | Class change   | Gasiaja (), playing as SCP-049-2, has been killed by smokie () playing as: Chaos Insurgency Marauder. Specific death reason: Shot by smokie with GunShotgun to the 'Body' hitbox.
2025-02-20 20:16:45.302Z | Kill                | Class change   | Traky (), playing as Chaos Insurgency Marauder, has been killed by Jan Glin () playing as: SCP-049. Specific death reason: Died to a heart-attack forced by SCP-049 (Jan Glin).
2025-02-20 20:16:47.340Z | Kill                | Class change   | Horace The Husky (), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Crushed.
2025-02-20 20:17:27.158Z | Kill                | Class change   | smokie (), playing as Chaos Insurgency Marauder, has been killed by Dora The Rat () playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (Dora The Rat).
2025-02-20 20:17:32.372Z | Kill                | Class change   | Bober (), playing as SCP-049-2, has been killed by Mao Yem () playing as: Chaos Insurgency Marauder. Specific death reason: Shot by Mao Yem with GunFRMG0 to the 'Body' hitbox.
2025-02-20 20:17:54.658Z | Game Event          | Door           | Mao Yem () opened CHECKPOINT_EZ_HCZ_A.
2025-02-20 20:18:13.468Z | Game Event          | Door           | MAŁGORZATA ROZENEK () opened CHECKPOINT_EZ_HCZ_A.
2025-02-20 20:18:20.578Z | Game Event          | Door           | Mao Yem () closed GATE_A.
2025-02-20 20:18:29.332Z | Game Event          | Warhead        | Countdown started.
2025-02-20 20:18:29.840Z | Game Event          | Door           | smokie () opened CHECKPOINT_EZ_HCZ_A.
2025-02-20 20:18:39.239Z | Game Event          | Door           | Traky () opened CHECKPOINT_EZ_HCZ_A.
2025-02-20 20:18:43.298Z | Kill                | Class change   | Dora The Rat (), playing as SCP-049-2, has been killed by MAŁGORZATA ROZENEK () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by MAŁGORZATA ROZENEK with GunLogicer to the 'Body' hitbox.
2025-02-20 20:19:22.304Z | Kill                | Class change   | Toperz (), playing as SCP-049-2, has been killed by Mao Yem () playing as: Chaos Insurgency Marauder. Specific death reason: Jailbirded by Mao Yem.
2025-02-20 20:19:32.216Z | Game Event          | Door           | Misiu () closed SURFACE_NUKE.
2025-02-20 20:19:38.571Z | Kill                | Class change   | Mao Yem (), playing as Chaos Insurgency Marauder, has been killed by smokie () playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (smokie).
2025-02-20 20:19:58.077Z | Kill                | Class change   | MONKI FLIP (), playing as SCP-049-2, has been killed by MAŁGORZATA ROZENEK () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by MAŁGORZATA ROZENEK with GunCrossvec to the 'Body' hitbox.
2025-02-20 20:20:05.967Z | Kill                | Class change   | Traky (), playing as SCP-049-2, has been killed by MAŁGORZATA ROZENEK () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by MAŁGORZATA ROZENEK with GunCrossvec to the 'Body' hitbox.
2025-02-20 20:20:06.710Z | Kill                | Class change   | smokie (), playing as SCP-049-2, has been killed by MAŁGORZATA ROZENEK () playing as: Chaos Insurgency Repressor. Specific death reason: Shot by MAŁGORZATA ROZENEK with GunCrossvec to the 'Body' hitbox.
2025-02-20 20:20:10.346Z | Game Event          | Warhead        | Warhead detonated.
2025-02-20 20:20:10.346Z | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2025-02-20 20:20:10.362Z | Kill                | Class change   | Gasiaja (), playing as SCP-049-2, has died. Specific death reason: Died to alpha warhead.
2025-02-20 20:20:10.365Z | Kill                | Class change   | Misiu (), playing as SCP-079, has died. Specific death reason: Died to alpha warhead.
2025-02-20 20:20:13.888Z | Kill                | Class change   | MAŁGORZATA ROZENEK (), playing as Chaos Insurgency Repressor, has died. Specific death reason: Fall damage.
2025-02-20 20:20:15.043Z | Game Event          | Game logic     | Round finished! Anomalies: 2 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: 0.
2025-02-20 20:20:26.831Z | Connection update   | Networking     | Toperz () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.832Z | Connection update   | Networking     | Horace The Husky () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.833Z | Connection update   | Networking     | Mao Yem () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.834Z | Connection update   | Networking     | Traky () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.849Z | Connection update   | Networking     | MONKI FLIP () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.849Z | Connection update   | Networking     | Jan Glin () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.850Z | Connection update   | Networking     | Howler () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.851Z | Connection update   | Networking     | MAŁGORZATA ROZENEK () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.852Z | Connection update   | Networking     | KOMAR!!! () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.852Z | Connection update   | Networking     | Cavarano () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.853Z | Connection update   | Networking     | ArashiNek00 () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.853Z | Connection update   | Networking     | smokie () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.865Z | Connection update   | Networking     | Gasiaja () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.866Z | Connection update   | Networking     | Misiu () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.867Z | Connection update   | Networking     | adaś () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.886Z | Connection update   | Networking     | Bober () disconnected. Last class: Destroyed.
2025-02-20 20:20:26.939Z | Connection update   | Networking     | Tommy () disconnected. Last class: Destroyed.
2025-02-20 20:20:27.040Z | Connection update   | Networking     | Dora The Rat () disconnected. Last class: Destroyed.
